user_id,full_name,dob,country,pep,occupation,source_of_funds,risk_level
1074188914,Roger Fisher,1947-12-03,Senegal,False,"Lecturer, further education",Investments,medium
1074336451,Nancy Nelson,1954-04-02,San Marino,False,Careers adviser,Business Income,medium
1074595314,Kathryn Braun MD,1991-10-20,Paraguay,False,"Psychologist, counselling",Salary,medium
1074756171,Shannon Carpenter,1968-09-26,Estonia,False,Warehouse manager,Salary,medium
1074859180,Ricky Gibson,1990-06-19,Uzbekistan,False,Radio producer,Salary,low
1075,Edward Grant,1967-11-26,China,False,Television floor manager,Investments,low
1075477732,Elizabeth Ibarra,1960-06-15,Cambodia,False,"Engineer, mining",Business Income,low
1075581389,Mrs. Theresa Young,1963-06-10,Bouvet Island (Bouvetoya),False,Prison officer,Salary,low
1075744915,Heather Diaz,1974-04-27,Holy See (Vatican City State),False,Public relations account executive,Business Income,low
1075754328,Martha Harrison,1951-11-20,Colombia,False,Educational psychologist,Investments,low
1075923045,Brandon Webb,1976-04-11,Cuba,False,Higher education careers adviser,Investments,low
1076,Christine Adams,2007-02-17,French Polynesia,False,Land/geomatics surveyor,Investments,low
1076202815,Jennifer Parker,1959-10-31,United Arab Emirates,False,Veterinary surgeon,Investments,medium
1076210805,Angela Scott,1966-01-04,Poland,False,Surgeon,Salary,medium
1076308468,Justin Villanueva,1995-01-15,Maldives,False,Market researcher,Salary,low
1076785690,Shannon Cordova,1956-01-15,Vanuatu,False,"Producer, television/film/video",Business Income,medium
107680475,Heather Gardner,1966-02-11,Spain,False,International aid/development worker,Salary,low
1077,Peggy Bryan,1956-07-24,Indonesia,False,Petroleum engineer,Business Income,medium
1077402991,Kristi Gibbs,2000-05-17,Solomon Islands,False,English as a second language teacher,Salary,medium
1077437934,Ashley Willis,1967-06-19,Belize,False,Maintenance engineer,Investments,medium
1077639492,Thomas Rodriguez,1950-12-30,Cape Verde,False,Clinical embryologist,Business Income,medium
107799969,Sara Pennington,1956-04-21,Australia,False,Web designer,Business Income,low
1078,John Bryant,1964-04-16,Monaco,False,Museum/gallery curator,Business Income,low
1078420842,Brooke Horne,1995-05-22,Martinique,False,Clinical psychologist,Salary,low
1078610270,Samantha Fuller,1991-06-19,Tokelau,False,Medical sales representative,Salary,medium
1078784207,Tony Parker,1960-09-24,Albania,False,Drilling engineer,Salary,low
1078867775,Cynthia Hayes,1973-10-19,Nicaragua,False,Information systems manager,Investments,medium
1079,Sarah Jackson,1946-06-06,Papua New Guinea,False,Professor Emeritus,Investments,low
1079715613,Joe Avila,1952-04-01,Cyprus,False,Trade mark attorney,Investments,medium
108,Heather Davis,1989-03-25,Gambia,False,Naval architect,Business Income,medium
1080,Victor Livingston,1974-08-07,Georgia,False,"Restaurant manager, fast food",Investments,medium
1080527974,Debra Smith,2002-02-02,France,False,Higher education careers adviser,Business Income,medium
1080808691,Kimberly Mullins,1950-02-23,New Zealand,False,Production engineer,Investments,medium
1080889271,Philip Nichols,1956-10-28,Cape Verde,False,Tree surgeon,Investments,medium
1080953896,Carolyn Haynes,1959-12-24,Ethiopia,False,Records manager,Salary,medium
1081,Bruce Meyer,1957-08-21,Montserrat,False,"Optician, dispensing",Investments,low
1082,Jessica Neal,2006-08-19,Svalbard & Jan Mayen Islands,False,Fast food restaurant manager,Salary,medium
1082642344,Christina Decker,2001-07-12,Dominica,False,Science writer,Business Income,low
1083,James Barker,2002-04-27,United States of America,False,"Development worker, community",Salary,low
108321125,Darlene Barnes,2000-03-14,Mayotte,False,"Administrator, charities/voluntary organisations",Business Income,medium
1083233388,James Hale,1964-05-12,Kazakhstan,False,"Horticulturist, commercial",Salary,medium
108323461,Donald Stephens,1975-10-04,Benin,False,"Accountant, chartered public finance",Salary,low
1083806619,Raymond Livingston,1972-04-13,Jordan,False,Dietitian,Salary,medium
1084,Thomas Williams,1947-02-28,Iran,False,"Engineer, communications",Investments,medium
1084680400,April Anderson,1976-03-13,Holy See (Vatican City State),False,Chartered loss adjuster,Business Income,low
1085,Kristin Gibson,1981-11-07,Libyan Arab Jamahiriya,False,"Scientist, research (maths)",Salary,low
1086,Louis Deleon,1992-08-21,Iran,False,Consultant,Crypto,high
1086374823,Vincent Robinson,1968-09-12,Anguilla,False,Civil Service fast streamer,Business Income,low
1086488027,Jessica Jones,1971-03-28,Saint Barthelemy,False,"Administrator, local government",Investments,low
1086503953,Kayla Payne,1983-11-21,Oman,False,Retail manager,Salary,medium
1086539411,Brandon Ruiz,1950-05-21,Burundi,False,Clinical biochemist,Salary,low
1086759402,Katherine Medina,1970-08-09,Senegal,False,Race relations officer,Investments,medium
1087,Lawrence Perry,1990-04-25,Papua New Guinea,False,"Surveyor, land/geomatics",Salary,low
1087108854,Perry Snyder,1987-10-30,Palau,False,Architectural technologist,Salary,low
1087195568,Jeffrey Crawford,2004-01-27,Denmark,False,Television/film/video producer,Salary,medium
1087261923,Christopher Nguyen,1992-01-03,Sweden,False,Medical sales representative,Investments,low
1087473271,Peter Conner,1983-01-11,Singapore,False,Building services engineer,Investments,low
1087798188,Frank Fletcher,1985-02-04,Barbados,False,Patent attorney,Investments,medium
1087813686,Marcus Greer,1994-07-24,Zambia,False,Environmental consultant,Business Income,medium
1088,Carol Snyder,1969-05-28,United Kingdom,False,"Engineer, petroleum",Business Income,low
1088200294,Brittany Maldonado,1991-03-06,Netherlands,False,Seismic interpreter,Investments,medium
1088276121,Brenda Frank,2007-03-30,Russia,True,State Entity,Unknown,high
1088919463,Jennifer Strong,1987-02-04,Hungary,False,"Engineer, broadcasting (operations)",Business Income,medium
1088949328,Bianca Holland,1999-07-04,Cook Islands,False,Midwife,Salary,low
1089,Christopher Coleman,1988-07-19,Belarus,False,Consultant,Crypto,high
108964083,Thomas Morales,1955-11-21,Iran,True,State Entity,Unknown,high
108979519,Lisa Waters,1957-03-23,El Salvador,False,"Engineer, control and instrumentation",Business Income,low
1089875890,Mrs. Kaitlyn Jones MD,1990-12-28,Congo,False,Diplomatic Services operational officer,Investments,low
1089985671,Donald Scott,1970-12-02,Nicaragua,False,Senior tax professional/tax inspector,Business Income,medium
1090,Travis Pena,1981-10-26,French Polynesia,False,"Secretary, company",Salary,low
1090195898,Yvonne Garrison,2003-03-11,Malta,False,"Engineer, drilling",Investments,low
1090428439,Andrew Morris,1978-02-12,Papua New Guinea,False,Medical laboratory scientific officer,Salary,medium
1090506516,Tyler Bentley,1973-09-19,Suriname,False,Diplomatic Services operational officer,Salary,low
1090553596,Joseph Davis,1967-01-08,Poland,False,Legal executive,Business Income,low
109069632,Monica Harris,1966-08-14,North Macedonia,False,Horticultural consultant,Business Income,low
1091469401,Leah Lawrence,1955-09-23,Czech Republic,False,Herbalist,Business Income,medium
1091854354,Benjamin Kennedy,1989-02-08,Liechtenstein,False,Land/geomatics surveyor,Investments,low
1092,Erika Gardner,1969-01-28,Kenya,False,English as a second language teacher,Investments,medium
1092122062,Seth Rodriguez,1990-06-08,United States Virgin Islands,False,Quantity surveyor,Salary,medium
1092702536,Stanley Sandoval,1987-05-22,Grenada,False,Community development worker,Investments,medium
1093,David Benjamin,1951-05-23,Russia,True,Political Party Member,Unknown,high
1093421185,Martin Fuentes,1963-03-05,Guernsey,False,"Lecturer, further education",Investments,medium
1093716339,Grace Flowers,1956-09-25,United States of America,False,Ophthalmologist,Investments,medium
1093908497,John Logan,1966-01-11,Puerto Rico,False,Paramedic,Investments,low
1094,Pamela Brooks,2001-01-20,Guinea-Bissau,False,Art gallery manager,Business Income,medium
109487028,Carrie White,2005-12-28,Cameroon,False,"Surveyor, building",Business Income,medium
1095,Kelsey Costa,1961-05-27,United States of America,False,Water engineer,Salary,medium
109525315,Zachary Lee,1960-01-10,Kenya,False,Community education officer,Salary,medium
1095337592,Howard Norman,1989-07-25,United Arab Emirates,False,"Administrator, local government",Investments,low
1095517442,Cory Patterson,1998-04-29,Ethiopia,False,Graphic designer,Investments,low
1095800429,Sarah Harrison,1969-07-09,British Indian Ocean Territory (Chagos Archipelago),False,Tourism officer,Business Income,low
1096,Bradley Bennett,2006-08-23,Guyana,False,Agricultural engineer,Investments,low
1096221512,Alexander Rodriguez,1999-03-01,Monaco,False,"Physicist, medical",Investments,medium
1096636233,Douglas Hodges,1976-02-25,Seychelles,False,"Engineer, water",Salary,low
1096711542,Teresa Stephenson,1962-05-13,Saint Barthelemy,False,Geophysical data processor,Salary,low
1097,Brandon Gross,1978-06-13,Syria,True,Importer,Cash,high
109762380,Sarah Levine,2003-05-26,Nauru,False,IT trainer,Investments,medium
1097836414,Angela Williams,1961-01-23,Bosnia and Herzegovina,False,Tourist information centre manager,Salary,medium
1098,Robert Rivas,1946-02-27,Puerto Rico,False,Product/process development scientist,Business Income,medium
1098207461,Lisa Porter,1989-01-19,Cyprus,False,Research scientist (life sciences),Investments,low
1098535625,Dr. Yesenia Stanley,1965-03-05,Saint Kitts and Nevis,False,Clothing/textile technologist,Investments,medium
1098571094,Robert Pitts,1984-03-15,Argentina,False,Forensic scientist,Investments,medium
109860175,Jacob Cunningham DDS,1984-08-17,Uruguay,False,Futures trader,Business Income,low
1099,Julie Wallace,1983-08-03,Paraguay,False,Multimedia specialist,Salary,low
1099550536,Nicole Wells,2007-10-27,Bulgaria,False,Soil scientist,Salary,medium
1099551900,Connor Anthony,1994-03-20,Russian Federation,False,Analytical chemist,Business Income,low
1099651561,Beth Levy,2004-11-24,Azerbaijan,False,Legal executive,Salary,medium
1099997103,Stephen Fuller,2001-03-23,Nigeria,False,"Exhibitions officer, museum/gallery",Salary,low
1100,Pamela Chavez,1999-03-04,Costa Rica,False,"Radiographer, diagnostic",Business Income,medium
1100284627,Brandi Hall,1960-11-07,Indonesia,False,Haematologist,Business Income,medium
1100298585,Shane Rice,1948-07-05,Gibraltar,False,Commercial/residential surveyor,Salary,low
1101,Christopher Rogers,1956-09-03,Haiti,False,Ship broker,Salary,low
1101182740,Zachary Brown,1951-11-03,Faroe Islands,False,Sports coach,Salary,low
1101276527,Virginia Frost,1953-07-19,Djibouti,False,"Scientist, physiological",Salary,medium
1101886581,Justin Hartman,1954-01-17,Cameroon,False,Financial planner,Salary,low
1102,William Whitehead,1986-06-14,Russia,True,State Entity,Unknown,high
1102039947,Jessica Lopez,1983-11-28,Canada,False,Mining engineer,Investments,medium
1102040784,Michelle King,1950-07-19,Colombia,False,Mudlogger,Salary,medium
1102082256,Chase Morrow,2000-10-04,Faroe Islands,False,Early years teacher,Investments,low
1102186400,Stephanie Mitchell,1988-03-31,Malta,False,Horticultural consultant,Business Income,low
1102225311,Jessica Gray,1991-10-28,Wallis and Futuna,False,Advertising account planner,Investments,low
1102269038,Misty Brown,1968-08-16,Colombia,False,"Copywriter, advertising",Business Income,low
1102317405,Wyatt Cline,2000-06-01,Haiti,False,Cabin crew,Investments,medium
1102670661,Amy Harrington,1956-04-28,New Zealand,False,Maintenance engineer,Business Income,medium
1102764460,Tammy Spencer,1988-02-10,Pakistan,False,Curator,Business Income,medium
1103,Daniel Murphy,1985-12-24,Saint Martin,False,Systems developer,Investments,low
1103159203,Carolyn Martinez,1945-12-18,Cote d'Ivoire,False,Graphic designer,Investments,low
1103202220,Daniel Roberson,1968-06-25,Malawi,False,Minerals surveyor,Investments,low
1103357168,Anthony Flores,1985-09-27,Mayotte,False,Museum/gallery curator,Investments,medium
1103660493,Ann Bailey,1978-04-30,Sierra Leone,False,"Research officer, trade union",Salary,medium
1103906765,Paul Jensen,1990-03-09,Australia,False,Ophthalmologist,Salary,low
1104139566,Cheryl Brown,1975-06-30,Cape Verde,False,Race relations officer,Investments,low
1104429821,Paul Long,1970-12-15,Lithuania,False,Restaurant manager,Investments,medium
1104637724,John Greene,2005-12-27,Nicaragua,False,"Producer, radio",Salary,medium
1104946816,Richard Peterson,1990-08-13,El Salvador,False,Facilities manager,Business Income,low
1105,William Thomas,1968-12-21,Tuvalu,False,Lawyer,Business Income,medium
1105549394,Terry Brown,1998-11-07,Greece,False,Patent examiner,Salary,low
1106,Brian Stark,1966-04-09,Thailand,False,Tax inspector,Investments,medium
1106030297,Lee Harmon,1960-01-24,Kyrgyz Republic,False,"Engineer, technical sales",Business Income,low
1106045088,Jennifer Figueroa,1979-03-21,French Southern Territories,False,"Nurse, mental health",Investments,medium
1106304646,Sharon Andrade,1999-04-16,Italy,False,Building control surveyor,Business Income,medium
1106330930,Jaime Mendoza,2002-09-04,North Korea,True,Political Party Member,Unknown,high
1106676371,Michael Horton,1963-07-29,Kenya,False,Engineering geologist,Investments,medium
1107,Jose Johnson,2004-05-02,Martinique,False,"Editor, commissioning",Investments,low
1107016417,Jesus Anderson,1957-03-08,Italy,False,"Administrator, local government",Business Income,low
1107308169,Gregg Patterson,1980-03-01,Equatorial Guinea,False,Associate Professor,Business Income,low
110733670,Courtney Branch,1993-12-10,Malta,False,Arts development officer,Investments,medium
1107348316,David James DDS,1947-09-23,Albania,False,"Teacher, adult education",Investments,medium
1108,Andrew Kirk,1954-02-22,Afghanistan,False,Financial trader,Salary,low
1108031228,Scott Walker,1997-11-22,Cayman Islands,False,Purchasing manager,Investments,low
1108406883,Danielle Gonzalez,1980-01-20,Switzerland,False,"Surveyor, minerals",Salary,medium
1108450808,Robert Pitts,2007-02-22,Iraq,False,Financial risk analyst,Investments,low
1108791652,Eric Garcia,2006-08-08,Equatorial Guinea,False,Further education lecturer,Salary,medium
1108824956,Gary Adams,1947-09-24,Cambodia,False,Pension scheme manager,Salary,medium
1109,Gerald Williamson,1996-12-19,Romania,False,Sports development officer,Salary,medium
1109141234,Joseph York,2003-12-17,Serbia,False,"Scientist, biomedical",Business Income,low
1109351666,Cynthia Harper,1949-04-19,Isle of Man,False,"Production assistant, television",Salary,low
1109451513,Mark Sullivan,1963-12-02,Denmark,False,"Loss adjuster, chartered",Investments,low
111,Gary Morales,1954-02-24,Tunisia,False,"Teacher, music",Business Income,medium
1110,Mark Ward,1956-08-24,Jordan,False,"Scientist, audiological",Investments,medium
1110261844,Jamie Valdez,1991-09-23,French Guiana,False,"Engineer, energy",Business Income,medium
1110318309,Robert Brown,1971-02-03,Dominica,False,"Journalist, magazine",Investments,low
111096042,Kimberly Navarro,2002-10-23,Namibia,False,Network engineer,Business Income,low
1111,Stephanie Wall,1954-04-18,British Indian Ocean Territory (Chagos Archipelago),False,"Secretary, company",Business Income,medium
1111045324,Michael Fields,1975-01-17,Sierra Leone,False,Museum/gallery exhibitions officer,Salary,low
1111159974,Scott Watson,2003-10-14,Colombia,False,"Engineer, technical sales",Investments,medium
1111546051,Isaiah Smith,1950-10-01,Bouvet Island (Bouvetoya),False,Financial manager,Investments,low
1112,Debra Vaughn,1957-08-26,Barbados,False,Volunteer coordinator,Salary,medium
1112158197,Timothy Anderson,2007-11-20,Finland,False,Trade union research officer,Salary,low
1112167338,Lisa Chavez,1955-07-26,Moldova,False,Barrister's clerk,Salary,low
111247948,Maria Kennedy,2007-10-23,Sri Lanka,False,"Buyer, industrial",Salary,low
1112946984,Amy Stephens,1973-11-21,Iran,True,State Entity,Unknown,high
1113,Darrell Morgan,1956-10-07,British Virgin Islands,False,Occupational psychologist,Salary,low
1113125923,Barbara Quinn,1971-07-01,Switzerland,False,Set designer,Investments,low
1113265210,Benjamin Kelley,1972-06-24,Tajikistan,False,"Scientist, water quality",Investments,low
1113648324,Ricky Craig,1956-03-01,Gambia,False,Seismic interpreter,Investments,low
